-0.12016	0.00274782	-0.0569707	0	0
-0.120257	0.00239642	-0.0519948	0	0
-0.120335	0.00203591	-0.0530542	0	0
-0.120363	0.00250274	-0.0502925	0	0
-0.120338	0.0023036	-0.0704737	0	0
-0.120157	0.00261864	-0.0449437	0	0
-0.120208	0.00254088	-0.0566174	0	0
-0.120288	0.00274965	-0.0590704	0	0
-0.120231	0.00210396	-0.0544597	0	0
-0.12031	0.00238311	-0.0516964	0	0
-0.120548	0.00249005	-0.0677617	0	0.5
-0.120153	0.00230365	-0.043896	0	0.5
-0.119978	0.00230444	-0.0695606	0	0.5
-0.119166	0.00170102	-0.186227	0	0.5
-0.114728	0.00158811	-0.373517	0	0.5
-0.107901	0.000154029	-0.571677	0	0
-0.0996059	-0.0041392	-0.768786	0	0
-0.0896913	-0.0123105	-0.994141	0	0
-0.0848013	-0.0228456	-1.1117	0	0
-0.0833489	-0.0254787	-1.1531	0	0
-0.0833074	-0.0254426	-1.14011	0	0
-0.0831411	-0.0252191	-1.15483	0	0
-0.0836015	-0.0251415	-1.14685	0	0
-0.0834174	-0.0251808	-1.1442	0	0
-0.0835754	-0.0251931	-1.13533	0	0
-0.0832917	-0.025335	-1.132	0	-0.5
-0.0835882	-0.0251154	-1.13877	0	-0.5
-0.0834376	-0.0250104	-1.13311	0	-0.5
-0.0843982	-0.0231918	-1.08831	0	-0.5
-0.0861358	-0.0188989	-0.983499	0	-0.5
-0.0911176	-0.0116425	-0.846001	0	0
-0.0996759	-0.00298355	-0.609551	0	0
-0.113584	0.00285882	-0.23972	0	0
-0.126055	0.00249275	0.171484	0	0
-0.131706	0.00349855	0.277281	0	0
-0.132255	0.00339735	0.299133	0	0
-0.131943	0.00331064	0.312254	0	0
-0.131735	0.00317434	0.311164	0	0
-0.131576	0.00378929	0.310822	0	0
-0.131078	0.00411014	0.276616	0	0
