-0.128313	0.00418471	0.01063	0	0
-0.12806	0.00371917	0.0192906	0	0
-0.128634	0.00440877	0.00164876	0	0
-0.128602	0.00383074	-0.00728828	0	0
-0.128112	0.00408789	-0.00354777	0	0
-0.12856	0.00414042	0.00182834	0	0
-0.128296	0.00414051	-0.0151703	0	0
-0.128359	0.00410908	-0.0100068	0	0
-0.128798	0.00415008	-0.00796069	0	0
-0.128852	0.00427591	-0.000963232	0	0
-0.128333	0.00393707	0.00913002	0.5	0
-0.127999	0.0035426	0.000480066	0.5	0
-0.129111	0.00387524	0.00242185	0.5	0
-0.128238	0.00459166	0.128075	0.5	0
-0.121855	0.00570321	0.336132	0.5	0
-0.112205	0.00874639	0.602789	0	0
-0.100183	0.0158515	0.858847	0	0
-0.0922641	0.0280542	1.23489	0	0
-0.0883708	0.0394714	1.51087	0	0
-0.0866561	0.0446762	1.61971	0	0
-0.0857873	0.0459627	1.71434	0	0
-0.0860337	0.0455073	1.67138	0	0
-0.0863179	0.0454689	1.65013	0	0
-0.0862186	0.0455734	1.66551	0	0
-0.0861093	0.0456126	1.67799	0	0
-0.0862086	0.0456376	1.66105	-0.5	0
-0.0863701	0.0453905	1.66711	-0.5	0
-0.0860234	0.0454511	1.67189	-0.5	0
-0.0864362	0.0435519	1.59246	-0.5	0
-0.08512	0.0398106	1.47063	-0.5	0
-0.0863323	0.0335087	1.24486	0	0
-0.0888702	0.0250195	1.01653	0	0
-0.0947739	0.0144619	0.782912	0	0
-0.106089	0.0068806	0.56643	0	0
-0.109744	0.0034391	0.511798	0	0
-0.110288	0.00368211	0.479982	0	0
-0.110268	0.00348441	0.495747	0	0
-0.109822	0.00373992	0.475829	0	0
-0.109873	0.00370828	0.496441	0	0
-0.109977	0.00356542	0.500362	0	0
