-0.183076	0.188007	0.00470007	0.15	0
-0.183551	0.188205	0.0104125	0.15	0
-0.1832	0.188002	0.0224725	0.15	0
-0.183591	0.188492	0.0675381	0.15	0
-0.183173	0.187908	0.165244	0.15	0
-0.1818	0.187943	0.285111	0.15	0
-0.179023	0.1888	0.380282	0.15	0
-0.175576	0.189223	0.433721	0.15	0
-0.171843	0.190611	0.52501	0.15	0
-0.168542	0.192455	0.597588	0.15	0
-0.164886	0.195	0.691508	0.15	0
-0.161605	0.197789	0.8072	0.15	0
-0.158342	0.201	0.893294	0.15	0
-0.155344	0.205002	0.992879	0.15	0
-0.152747	0.20901	1.09264	0.15	0
-0.150747	0.213842	1.2292	0.15	0
-0.149511	0.218807	1.36948	0.15	0
-0.1478	0.224148	1.61292	0.15	0
-0.149534	0.228422	1.76546	0.15	0
-0.149741	0.234007	1.92421	0.15	0
