-0.173763	0.182075	0.0331308	0	0.06
-0.173639	0.181544	0.0105041	0	0.06
-0.173736	0.181823	-0.0059978	0	0.06
-0.173498	0.181956	0.0256318	0	0.06
-0.173042	0.181882	0.00129256	0	0.06
-0.173491	0.181925	-0.00839808	0	0.06
-0.173109	0.181479	-0.0153375	0	0.06
-0.173229	0.181912	0.0299027	0	0.06
-0.173376	0.182204	-0.00546604	0	0.06
-0.173244	0.182099	-0.0149843	0	0.06
-0.1735	0.181858	0.018717	0	0.06
-0.17351	0.181778	-0.00614508	0	0.06
-0.173161	0.18174	0.00418951	0	0.06
-0.173498	0.182314	0.00270677	0	0.06
-0.173333	0.18228	0.00139501	0	0.06
-0.173313	0.181982	0.00665613	0	0.06
-0.173345	0.18204	0.0027377	0	0.06
-0.173154	0.181916	0.0011655	0	0.06
-0.173318	0.181989	-0.0112461	0	0.06
-0.173329	0.181491	0.0274073	0	0.06
