-0.114379	0.0031014	0.00854428	0.04	0
-0.114318	0.00323881	0.00843969	0.04	0
-0.113789	0.00296936	0.0365221	0.04	0
-0.113727	0.00242678	0.00498282	0.04	0
-0.114361	0.00322001	0.017819	0.04	0
-0.113702	0.00242679	0.0299781	0.04	0
-0.114396	0.00340916	0.0102959	0.04	0
-0.113855	0.00270836	0.00936224	0.04	0
-0.114218	0.00330029	0.0167842	0.04	0
-0.114404	0.00334808	0.0156155	0.04	0
-0.114595	0.00364917	-0.00851048	0.04	0
-0.114914	0.00359583	-0.0241069	0.04	0
-0.114003	0.00354042	0.0253544	0.04	0
-0.113738	0.0026851	0.0315171	0.04	0
-0.114531	0.00310447	-0.0260786	0.04	0
-0.114016	0.00304965	0.0175547	0.04	0
-0.113624	0.00279809	0.0216698	0.04	0
-0.113809	0.00275113	0.0274045	0.04	0
-0.114192	0.00318759	0.00405048	0.04	0
-0.113573	0.00297734	0.0319058	0.04	0
