-0.117765	0.00488989	0.00694709	0	-0.02
-0.11765	0.00485046	0.00497203	0	-0.02
-0.118006	0.00496696	-0.00854557	0	-0.02
-0.117739	0.0048749	-0.00485835	0	-0.02
-0.117701	0.00537295	0.00832357	0	-0.02
-0.117596	0.00493841	-0.0110162	0	-0.02
-0.117803	0.00515764	-0.00182075	0	-0.02
-0.117478	0.00476883	0.00043019	0	-0.02
-0.117649	0.00520891	-0.00590155	0	-0.02
-0.117944	0.00479765	0.0123813	0	-0.02
-0.117739	0.00484918	0.00195453	0	-0.02
-0.117917	0.00520839	-0.0026085	0	-0.02
-0.117689	0.00523291	0.0123825	0	-0.02
-0.11788	0.0050546	0.0169822	0	-0.02
-0.117459	0.00510662	0.00653185	0	-0.02
-0.117803	0.00504383	-0.00715154	0	-0.02
-0.117816	0.00511924	0.0180756	0	-0.02
-0.117802	0.00547438	-0.0251881	0	-0.02
-0.117879	0.00514481	0.00418179	0	-0.02
-0.118058	0.0055928	-0.0216524	0	-0.02
