-0.120119	0.00429061	-0.0645284	-0.2	0
-0.119684	0.00410041	-0.0532334	-0.2	0
-0.119737	0.00417811	-0.0272579	-0.2	0
-0.120341	0.00372462	-0.0429865	-0.2	0
-0.121226	0.00349907	-0.107324	-0.2	0
-0.124724	0.00405072	-0.235588	-0.2	0
-0.128554	0.00439266	-0.350983	-0.2	0
-0.132861	0.00553845	-0.481714	-0.2	0
-0.137281	0.00791295	-0.601875	-0.2	0
-0.141813	0.00965786	-0.68357	-0.2	0
-0.145891	0.0131944	-0.809061	-0.2	0
-0.149896	0.0170186	-0.92063	-0.2	0
-0.152119	0.0229557	-1.07252	-0.2	0
-0.154038	0.0279634	-1.20384	-0.2	0
-0.156153	0.0324723	-1.37429	-0.2	0
-0.156582	0.0378109	-1.59828	-0.2	0
-0.157181	0.0435109	-1.81966	-0.2	0
-0.155696	0.0497333	-1.99803	-0.2	0
-0.153804	0.0549617	-2.11821	-0.2	0
-0.150424	0.0603304	-2.27311	-0.2	0
