-0.108078	0.00326472	0.0199429	0	0.08
-0.107924	0.00361044	0.0520319	0	0.08
-0.108072	0.00245841	0.0331791	0	0.08
-0.107797	0.00323926	0.0463984	0	0.08
-0.108412	0.00309795	0.0168239	0	0.08
-0.107491	0.00268894	-0.00577066	0	0.08
-0.107057	0.00262708	-0.00507191	0	0.08
-0.106311	0.00280079	-0.0798218	0	0.08
-0.105663	0.00269759	-0.0952611	0	0.08
-0.105176	0.00270691	-0.149545	0	0.08
-0.105064	0.00307727	-0.170555	0	0.08
-0.104594	0.00288659	-0.20584	0	0.08
-0.10432	0.00260264	-0.231793	0	0.08
-0.103543	0.00242215	-0.252017	0	0.08
-0.10266	0.00277315	-0.266504	0	0.08
-0.102503	0.00312678	-0.296652	0	0.08
-0.102049	0.00226789	-0.273572	0	0.08
-0.101685	0.00276878	-0.334636	0	0.08
-0.10098	0.00235923	-0.311229	0	0.08
-0.1008	0.00223071	-0.310667	0	0.08
